15-0914   -48.15192  -10.19462   8.04688         7
15-0926   -46.94864  -10.93943   6.89908         7
15-0936   -46.91792  -10.12119   4.38399         7
15-0958   -51.77713  -1.26257  -2.16606         7
15-0967   -54.91443   0.19295  -4.15778         7
15-0989   -64.05871   0.96693  -6.72321         3
15-1010   -74.13777   7.08504  -9.00769         3
15-1031   -68.10877   10.3766  -11.71837         3
15-1043   -62.89155  11.47207  -11.70865         3
15-1052   -59.64358   9.20385  -10.51031         3
15-1062   -56.11408   2.98065  -8.12395         3
15-1071   -53.24908  -3.14019   -6.0851         7
15-1084   -51.16377  -8.52911  -3.66422         7
15-1093   -50.88501  -10.11243  -2.16965         7
15-1105   -51.47171  -8.95868  -0.92722         7
15-1113   -53.11491  -6.42555  -0.77605         7
15-1125   -57.36222  -1.06351  -1.56181         3
15-1134   -60.8813   2.83289  -2.64525         3
15-1147   -65.24686    8.6921  -4.73618         3
15-1148   -65.57388   9.15728  -4.91644         3
15-1155   -67.64383  12.24532  -6.24963         3
15-1168   -70.0446   15.6106  -8.50978         3
15-1177   -71.75439  16.51021  -9.73642         3
15-1197   -76.5563  18.03086  -9.77972         3
15-1218   -78.68325  14.58681  -6.08264         3
15-1228   -81.20119  14.45841  -4.28722         3
15-1238   -82.56518  14.53531  -1.89044        11
15-1249   -79.88316  12.64188   1.17809         3
15-1259   -77.60219   9.85635   4.04828         3
15-1267   -77.5593   9.03247   6.11609         3
15-1280   -79.02656   8.20779  10.27679         3
15-1291   -77.59451   3.43128  14.86235         3
15-1301   -74.71597  -4.50286   19.3405         3
15-1313   -73.13091  -11.50773  24.08878         3
15-1320   -73.58281  -13.22679  26.30737         3
15-1341   -75.77643  -11.82273  26.34987         3
15-1352   -74.30994  -12.31643  24.86656         3
15-1363   -74.09518  -10.53617  23.22305         3
15-1373   -76.15691  -5.25598  21.12996         3
15-1383   -79.61359   1.38073  17.72655         3
15-1405   -91.64244  11.18736   7.21959        11
15-1413   -96.90202  15.44845   1.93192        11
15-1435   -107.62687  30.80744  -12.28305        11
15-1445   -107.84479  33.20282  -16.26595        11
15-1457   -105.90347  31.91351  -19.14374        11
15-1479   -99.41624  25.22254  -16.8092        11
15-1506   -90.69866  17.59974  -13.93507        11
15-1526   -92.40968  13.16134  -15.32571        11
15-1538   -99.68787  17.37462  -16.75793        11
15-1560   -111.57073  24.65436  -17.01648        11
15-1569   -108.9318  22.49168  -14.98293        11
15-1581   -104.04765  19.56583  -11.1571        11
15-1588   -101.25812  18.15932  -8.69807        11
15-1602   -98.33933  13.42781  -4.33131        11
15-1613   -97.1107   5.48497  -0.47064        11
15-1633   -98.3741  -1.76464   4.14671         6
15-1650   -103.46264   1.84061    6.5834        11
15-1678   -95.51888  -5.21452  14.77943         6
15-1691   -90.08028  -5.37508  19.12668         6
15-1713   -80.12252  -13.74185  23.50986         6
15-1722   -78.30869  -17.36377  23.53741         6
15-1740   -84.00221  -14.11856  20.11386         6
15-1765   -94.87194  -6.42506  13.37215         6
15-1775   -95.45098  -4.50713  10.79446         6
15-1800   -94.73195  -2.33993   5.94707         6
15-1821   -92.25023   -6.2699   4.82297         6
15-1843   -99.33883  -6.62191   2.11078         6
15-1868   -111.78756   8.20777   -7.5854        11
15-1890   -108.64616  13.35745  -16.05782        11
15-1909   -108.32199  13.49885  -19.85217        11
15-1937   -110.30239   13.8233  -21.69514        11
15-1958   -110.17738  16.28664  -20.49496        11
15-1973   -108.13541  16.15234  -16.52921        11
15-1980   -105.78995  12.26601  -13.61044        11
15-1991   -101.86855   3.91515  -8.87862        11
16-0011    5.04694  -1.45928  -2.21931         8
16-0031    8.00406  -3.39255  -1.58501         8
16-0053   10.23087  -8.89371  -0.03362         8
16-0072   10.40665  -11.14836  -1.17268         8
16-0095   11.53432  -9.31618  -2.67313         8
16-0130    9.77856  -5.90071  -6.04857         8
16-0168    6.77396   1.21302  -7.34694         8
16-0208    4.50507  -1.36618  -5.79739         8
16-0248    3.93633   0.00708  -5.30862         8
16-0278    6.38168   2.57953  -0.86826         8
16-0312   14.35585  -13.30296    8.2717         8
16-0329    23.2937  -16.14933   7.32837         8
16-0357   28.46815  -7.03618    2.7325         5
16-0391   21.14938   7.46354  -5.55806         9
16-0409   16.92725   8.98064  -8.82947         9
16-0435    6.08931    5.9357   -12.963        10
16-0455    0.02043   6.26369  -11.85956        10
16-0473    0.28825  14.05913  -6.88165        10
16-0509    5.36205  18.60523   0.57129         9
16-0537   17.08229   2.63714  12.23419         8
16-0549   24.16792  -4.92805  18.82184         5
16-0570   31.53014   -12.382  27.98796         5
16-0591   28.85269  -4.66808  28.81642         5
16-0604   26.79033   4.52992  24.05862         5
16-0611   24.82231   9.87272  20.80588         5
16-0636   20.17047  17.64976  11.28703         9
16-0654   17.95161  20.64473   5.62494         9
16-0681    9.79851  28.10392  -1.83456         9
16-0702     6.9247  24.47414  -0.87614         9
16-0732   10.42999  18.34754  -2.46538         9
16-0742   10.94083   18.9548  -2.74635         9
16-0756    11.8116  20.05231  -1.98416         9
16-0765   13.79456  19.01925  -0.02859         9
16-0786   20.79506  15.04789   5.76074         9
16-0811   22.47235  16.07238    6.5148         9
16-0827    18.3586  19.90361    3.9537         9
16-0837   17.67848   21.8439   3.40083         9
16-0848   21.03447  20.86964   4.99492         9
16-0869   35.13661   8.53113  15.61925         5
16-0870   35.74078    7.8835  16.18106         5
16-0890   43.70282  -4.15314  24.85658         5
16-0898   44.99629  -8.02472  26.41899         5
16-0912   40.31642  -7.63571  24.43892         5
16-0943   33.83217   2.62875  13.62482         5
16-0954   35.21408   7.29051   9.14615         5
16-0988   28.34537  21.66819  -3.41858         9
16-1006   26.88704  21.18732  -7.73143         9
16-1016   29.67542  15.43062  -7.27193         9
16-1025   34.48558   7.57337  -5.61494         5
16-1040    44.0443   -6.0065  -1.08545         5
16-1048   47.03755  -9.52595   0.71985         5
16-1058   49.11752   -8.7426   1.31863         5
16-1089   53.59345  11.41207  -0.34941         5
16-1110   54.76292  10.78689   0.09102         5
16-1122   56.95435   5.48712   1.21619         2
16-1133   61.86143  -1.68254   2.44608         2
16-1154    73.1675  -10.71891   6.17058         2
16-1177   78.57968  -11.81832  12.22266         2
16-1200    73.0532  -11.77897  14.09828         2
16-1222   73.30632  -10.89776   7.97009         2
16-1233   76.45551  -11.11635   4.69154         2
16-1254   77.33385  -11.76628  -0.84473         2
16-1262   74.29121  -11.54041   -2.7545         2
16-1277    70.6871   -8.7873  -5.55588         2
16-1306   75.95083  -1.15886  -11.45735         2
16-1320   78.73474  -1.27015  -13.15097         2
16-1355   90.36679  -16.69094  -12.80428         4
16-1386   91.04384  -13.41706  -15.26717         4
16-1397   90.85891  -8.23363  -17.34525         4
16-1407    91.1255  -5.77254  -17.11815         4
16-1420   97.67158  -11.38084  -13.59579         4
16-1428   103.98058  -18.03415  -10.40913         4
16-1439   108.99637  -26.06172  -5.98354         4
16-1450   106.22491  -29.46525  -3.06084         4
16-1459   102.85652  -30.43815  -1.22163         4
16-1471   101.18188  -30.98369   0.96286         4
16-1482   101.63825  -28.56335   0.99767         4
16-1491   101.04709  -23.51969  -0.71178         4
16-1501   100.20644  -19.51036  -2.18021         4
16-1534   95.44016  -25.44817  -2.01839         4
16-1562   98.91924  -30.56062   3.44177         4
16-1571   102.73389  -28.09958   4.20918         4
16-1582   105.32973  -24.77809   4.03189         4
16-1593   101.74272  -20.76899   2.94937         4
16-1604    95.6146  -17.24786   1.93684         4
16-1626   95.75376  -23.49938   2.16344         4
16-1634   99.30079  -26.80661   2.11732         4
16-1648   106.02049  -27.86807   2.02419         4
16-1655   106.67734  -24.48421   2.27928         4
16-1674   100.59401  -8.21944   0.42575         4
16-1678   99.04673  -4.97173  -0.38919         4
16-1693   97.64365   1.07917   -2.6106         0
16-1713   100.65125  -4.12948   -1.3111         4
16-1724   101.58743  -9.72862   0.46704         4
16-1736   102.88999  -15.43792   2.57922         4
16-1746   103.67281  -17.05306   4.43159         4
16-1757   103.33598  -13.51427   5.62544         4
16-1767   103.16059  -7.33113   6.22021         4
16-1777   104.04655  -2.58788   7.33708         4
16-1789   104.15968   0.85545   8.69054         4
16-1798   101.17588   2.78895   8.90952         0
16-1809   95.51984   4.09366   7.21468         0
16-1821   91.56508   4.06397   3.41856         0
16-1831   93.09557   4.14935  -0.18027         0
16-1840   97.00271   5.89787  -2.93661         0
16-1871   94.72671  19.51332  -2.21452         0
16-1892   87.95908  27.78264  -0.41263         0
16-1920   93.11985  25.99515  -3.92796         0
16-1937   99.22122  22.34853  -10.13206         0
16-1954   97.96568  22.61825  -12.01344         0
16-1955   97.79153   22.7538   -11.968         0
16-1963   96.47573  23.87894  -11.00919         0
16-1982   93.12737  25.47429  -5.93318         0
16-1993   88.96545  27.88089   -3.6324         0
17-0013    3.64673   4.14716    7.7339         8
17-0032    5.69852  -0.55215  11.09302         8
17-0042    6.28224  -4.36925  12.55959         8
17-0044    6.29004  -4.98085  12.73317         8
17-0054     5.7345   -6.5894  12.62526         8
17-0065    4.52121  -5.78123  10.96625         8
17-0076    3.44217  -2.01181   8.56369         8
17-0107   -0.38681    9.0033   6.75221        10
17-0118   -2.68004   8.96435   7.03505        10
17-0126   -4.91438   8.53227   6.63139        10
17-0139   -8.57147   8.04254   5.10118        10
17-0148   -10.09767   8.17127   3.70033        10
17-0159   -11.36978  10.62318   1.54332        10
17-0169   -13.7802  16.69811  -0.94237        10
17-0180   -16.23996  25.08566  -3.62062        10
17-0190   -16.70885  30.05334  -5.45543        10
17-0203   -16.20113  30.81264  -6.94751        10
17-0212   -15.50537  28.52612  -6.76669        10
17-0224   -13.42345  21.93622  -4.16281        10
17-0234   -10.62289  13.72138  -0.08965        10
17-0245   -5.70654   4.84051   4.20143        10
17-0256   -0.36363   -1.8223   7.41647         8
17-0266    3.62074  -5.31873   9.44443         8
17-0278    7.69855  -6.24399  10.66316         8
17-0289   11.96857  -6.44584  11.75101         8
17-0297   14.94894  -6.17827  12.57861         8
17-0310   18.32793  -5.10655  13.18332         8
17-0320   20.65993  -5.18184   12.8756         8
17-0332   21.62187  -4.76075  10.92595         8
17-0342    19.5506  -3.54824   7.68929         8
17-0354   13.57584   -1.5861   3.24127         8
17-0377    1.10844    1.2736  -3.10086        10
17-0398   -5.79425  10.92986  -9.82626        10
17-0408   -7.24295  18.08243  -13.94168        10
17-0418   -8.51886  26.06734  -18.37956        10
17-0430   -10.13263  32.86696  -21.64281        10
17-0459   -3.42039  23.98859  -16.91835        10
17-0482   11.25844   3.52013  -2.85954         9
17-0502   22.43971  -8.16214   9.13657         8
17-0510   24.52252    -9.447  11.61635         8
17-0523   24.52629  -7.63065   12.3101         8
17-0544   22.38182   -2.1461   8.26962         8
17-0568   20.10783  -2.24401   6.38757         8
17-0592   15.51538  -6.12143   7.87813         8
17-0611    7.09271   2.93965   6.91365         8
17-0633    2.16698  20.48661  -0.03143        10
17-0657    7.06403  19.13532  -2.60646         9
17-0681    3.31604   9.04055   2.12419         9
17-0700   -2.04762  13.18849   5.01912        10
17-0723    3.13029  21.76363  10.19492         9
17-0742     9.7632  16.10803  16.56332         9
17-0767     8.7565   6.98552  19.66052         9
17-0787    5.81364  16.29398   16.6629         9
17-0811    5.69475  25.73662   17.2347         9
17-0833    0.61374  22.32451  16.91936         9
17-0856   -8.46725  21.97092  10.62299        10
17-0867   -8.93166  24.52555   7.49478        10
17-0879   -7.07487  27.20517   5.61554        10
17-0890   -3.99179   28.5695    5.7852        10
17-0898   -1.93022  28.43198   6.57654        10
17-0913   -1.87614  28.18883   7.53177        10
17-0920    -3.2632  28.55458   6.92337        10
17-0934   -7.74461   31.1103   3.42891        10
17-0943   -9.58331  33.50788   0.39343        10
17-0954   -9.07231  34.21733  -1.78964        10
17-0965   -6.59442  31.96157  -1.52885        10
17-0976    -3.9814  27.61204   1.28558        10
17-0987   -1.55257  22.48778   5.82068        10
17-0999    1.05986  18.94452  10.14697         9
17-1008    3.66405    18.093  11.87691         9
17-1023    8.63173  18.26988  12.26765         9
17-1030   11.74425   16.8204  12.70013         9
17-1044   18.82454   8.98346  15.23505         9
17-1052   21.76704   3.86379  16.47322         5
17-1078   22.43568  -9.35842  20.26036         8
17-1087   20.20163  -9.41862  20.00276         8
17-1097   17.07921  -5.43468  17.61491         8
17-1110   14.19284   3.88579   11.5806         9
17-1119   13.70064   9.10426   7.12608         9
17-1132   14.95296  11.68458   1.64706         9
17-1142   16.12436  11.28779  -2.66734         9
17-1152   16.13626  10.61837  -7.03322         9
17-1165   15.28461  12.34673  -12.54753         9
17-1174   15.18576  15.37421  -15.66394         9
17-1186   16.89166  19.01281  -16.8988         9
17-1197   21.38434  19.55846  -14.75363         9
17-1206   27.62457  16.11747  -11.48413         9
17-1219   37.18921   6.88741  -6.74757         5
17-1229   41.38051    0.0024  -4.34467         5
17-1241   44.80972  -7.08139  -2.70758         5
17-1250   47.38206  -10.92108  -2.17459         5
17-1284   56.21115  -11.58039   0.17435         2
17-1307   63.94268  -12.85289   6.94012         2
17-1330   68.94363   -21.014  12.40817         2
17-1351   69.28725  -24.59096   13.0218         2
17-1373   78.42222  -27.8953  10.25549         4
17-1395    76.6088  -16.52747   6.87079         2
17-1402   75.41343  -13.12716    5.7587         2
17-1413   73.33011  -9.52412   3.96046         2
17-1423   71.37027  -7.72389   2.23979         2
17-1434   69.36718  -4.86482    0.0062         2
17-1444   69.56226  -2.71209  -2.27187         2
17-1457   73.47417   -3.6049    -5.258         2
17-1464   76.73689  -5.07899  -7.24828         2
17-1478   78.71539  -3.59472  -11.7377         2
17-1486   75.45783    0.9581  -14.03813         2
17-1499   69.58102   7.09811  -16.49495         2
17-1508   67.21347   8.47913  -16.90126         2
17-1518   65.29575      7.47  -15.31834         2
17-1526   64.75189   5.99284  -13.06491         2
17-1548   72.25905   0.65984  -7.65102         2
17-1570   84.15489  -5.68633  -4.94725         2
17-1580   85.02362  -6.36766  -4.13942         2
17-1589   85.21217  -6.49718  -3.26883         2
17-1608    83.8369  -5.10058  -0.89856         2
17-1632   80.77952  -3.50834    1.8145         2
17-1651   83.98668  -0.85031   1.93881         2
17-1663   86.68661  -0.85391   1.81653         2
17-1679    91.7681  -8.25085   3.84962         4
17-1693   93.02013  -16.66148   8.92668         4
17-1722   93.50299  -24.78352  16.87595         4
17-1752   99.16217  -22.75033  12.67818         4
17-1775   89.27904  -19.0724   5.56931         4
17-1805   86.72417  -15.14181  -1.82397         4
17-1815   88.41779  -13.48941  -2.93298         4
17-1828   89.87704  -12.22779   -3.6638         4
17-1837    89.3421  -11.71034  -4.01331         4
17-1849   87.66376  -12.62222  -4.42279         4
17-1858   87.83666  -14.40519  -4.81897         4
17-1868   89.44262  -16.95927  -5.97084         4
17-1879   92.45167  -19.90401   -7.9305         4
17-1892   95.68243  -22.13354  -9.95398         4
17-1901   98.33225  -23.30498  -10.49155         4
17-1911   100.34097  -23.10194  -10.15981         4
17-1922   100.2942  -20.9156  -8.85812         4
17-1954   93.25003  -15.52456  -6.46158         4
17-1963   92.32394  -16.53116  -7.17719         4
17-1976   89.17738  -16.22664  -8.32758         4
17-1983   88.91957  -16.28011  -8.32646         4
18-0014    5.60594    0.0099  10.03513         8
18-0034    6.12993  -8.43621  11.74536         8
18-0056    7.40421  -10.19694  12.73466         8
18-0067    6.99625  -6.77726  10.78139         8
18-0098   -1.52846  -3.72422   6.10663         8
18-0107    -3.0726  -5.25668   4.60518         8
18-0122   -4.72845  -5.80265   0.35442         1
18-0147   -8.70889   6.33138  -10.19362        10
18-0170   -13.62395  15.88276  -13.84325        10
18-0194   -11.02846   8.67759  -11.00703        10
18-0210   -5.22829   1.65989  -9.77534        10
18-0233   -1.29987   -5.0262  -6.96791         8
18-0252   -0.41275  -6.41959  -5.43065         8
18-0279    2.19614  -7.75869  -2.54294         8
18-0302    2.16582  -5.02057  -2.76335         8
18-0310    0.86307  -4.15379   -3.3893         8
18-0329    -4.7265  -3.59007  -3.85095         1
18-0352   -11.91637  -5.47859  -2.01817         1
18-0367   -12.97948  -6.28978   0.88658         1
18-0374   -13.60724  -5.52074   1.77763         1
18-0386   -15.73784  -2.96803    1.9455         1
18-0408   -19.43039  -4.21792   1.23651         1
18-0414   -19.99208  -5.16747   1.04897         1
18-0415   -20.0797  -5.30239   1.01163         1
18-0436   -20.02983  -5.50667   0.09007         1
18-0467   -16.16924   0.45856  -1.71213         1
18-0477   -17.29797   1.97032  -1.42859        10
18-0490   -18.17424   -1.1287   0.18097         1
18-0498   -18.23685  -4.71396   1.41824         1
18-0508   -18.1855  -9.37772   2.75047         1
18-0519   -18.12579  -12.82259    2.4886         1
18-0530   -18.20213  -13.08915   0.04541         1
18-0550   -21.29703  -8.46452  -5.36092         1
18-0571   -24.86002  -3.70457  -10.40996         7
18-0579   -25.3389  -3.70239  -10.88901         7
18-0591   -26.22742  -5.10311  -10.66888         7
18-0592   -26.3275  -5.27421  -10.64389         7
18-0612   -28.98894  -8.99189  -10.9926         7
18-0622   -30.97984  -10.85883  -11.60234         7
18-0623   -31.1955  -11.08323  -11.66043         7
18-0632   -33.04507  -13.51182  -11.94795         7
18-0641   -34.51291  -16.36364  -11.31055         7
18-0655   -35.2282  -19.53666  -8.03084         7
18-0661   -34.54729  -19.71542  -6.43442         7
18-0683   -28.69214  -15.00554  -3.37941         1
18-0706   -28.43431  -6.73817  -5.24207         7
18-0713   -29.65016  -5.11093  -6.31384         7
18-0734   -31.02991  -11.68115  -6.37764         7
18-0765   -27.69214  -22.19311   2.29352         1
18-0775   -26.83743  -20.31033   3.64081         1
18-0786   -27.09036  -16.52189    4.0219         1
18-0794   -27.69312  -13.91792   3.75999         1
18-0817   -25.0062  -15.05492   2.78436         1
18-0824   -23.65831  -17.59802   2.57249         1
18-0839   -24.72066  -21.14606   1.46194         1
18-0866   -44.96866  -9.07994  -8.61913         7
18-0877   -52.93349  -0.50554  -12.99577         7
18-0886   -57.09269    5.7161  -15.47113         3
18-0906   -58.32674   13.3893  -16.73405         3
18-0925   -50.8634   9.20305  -17.02638         7
18-0949   -55.57386   0.94436  -15.44237         7
18-0969   -64.41866  -1.83049  -11.2807         3
18-0991   -55.2767  -3.10175  -1.35577         7
18-1000   -51.01724  -2.22587   2.39182         7
18-1010   -47.88211  -1.48927   4.88376         7
18-1021   -47.0547  -1.05929   5.84665         7
18-1033   -49.45367  -0.01373   4.94879         7
18-1043   -53.67046   1.48603   2.92879         7
18-1052   -58.37434   2.84417   1.11182         3
18-1064   -62.39766   2.80695   0.16904         3
18-1074   -62.58049   0.63714   1.18892         3
18-1085   -60.81126  -1.88403   3.85922         3
18-1093   -59.44656  -2.82531   5.81381         3
18-1102   -58.62756  -2.57485   7.20341         3
18-1103   -58.61824  -2.44094   7.28639         3
18-1113   -59.66786  -0.02206   7.38565         3
18-1126   -63.73048   4.60566   5.56096         3
18-1134   -67.20769   6.73262   3.94383         3
18-1146   -71.82964   8.59707   1.58887         3
18-1167   -77.45219   9.44776   -2.5746         3
18-1168   -77.71886   9.46543  -2.70493         3
18-1175   -79.51579   9.70777  -3.37611         3
18-1187   -82.21031   12.0931  -4.05878         3
18-1194   -83.80447  15.48566  -4.22664        11
18-1209   -87.00155  23.28229  -3.27521        11
18-1217   -87.76421   25.4446  -2.35718        11
18-1229   -86.98103  26.83086  -1.05576        11
18-1238   -86.14384  26.25737  -0.89236        11
18-1250   -85.4659  22.31668  -2.50781        11
18-1258   -84.41193  18.43012  -4.09001        11
18-1281   -81.31503   9.68808  -5.10376         3
18-1289   -80.07582   8.49026  -2.32394         3
18-1309   -74.93492   7.20311   8.58513         3
18-1321   -76.00554  10.09004  13.32977         3
18-1331   -80.09052  12.62889  14.31026         3
18-1342   -84.04376  13.41419  13.10915        11
18-1371   -84.45882  10.34115   5.73436         3
18-1393   -88.30864   7.94104   4.07504        11
18-1405   -98.07766  11.85419   3.38695        11
18-1425   -114.42666  27.36071  -0.53067        11
18-1434   -114.71921   31.4351  -1.84805        11
18-1445   -109.64581  30.18514  -2.63667        11
18-1456   -102.11609  24.06827  -2.75883        11
18-1463   -97.89825  18.46393  -2.07477        11
18-1485   -95.10118   5.12622   0.16866        11
18-1499   -101.67767   8.91259   1.13701        11
18-1504   -104.41177   11.9651   1.38446        11
18-1524   -108.35789  23.32202   1.83931        11
18-1548   -104.33429  22.91043   2.69662        11
18-1558   -102.22297   15.0856   3.00587        11
18-1565   -100.41482   8.91714   2.99434        11
18-1588   -93.4622  -1.59565   1.41037         6
18-1601   -93.35841   2.52066   1.56015        11
18-1609   -95.08234   7.51546   1.70845        11
18-1617   -97.88956  12.89774   1.82291        11
18-1640   -105.94442  20.36996   1.01196        11
18-1649   -105.05042  15.07393   0.96364        11
18-1671   -95.93903  -3.35308   2.91502         6
18-1702   -98.35472  -0.52307    2.7731        11
18-1724   -108.48203  10.07321   2.71199        11
18-1742   -114.92362  15.99285   0.29649        11
18-1753   -112.26782   13.1103  -1.28853        11
18-1762   -108.14912   8.00288  -2.51027        11
18-1780   -101.36868  -0.98066  -3.90851        11
18-1794   -97.73937    -4.477  -3.24591         6
18-1806   -97.16315  -3.01957  -1.23485         6
18-1815   -98.95868   1.16087   0.29773        11
18-1825   -102.21107   7.66251    1.2697        11
18-1835   -104.45862  12.13368    1.6796        11
18-1847   -103.5586  10.91761   2.35335        11
18-1856   -100.47733   6.39639   2.71623        11
18-1871   -94.04259  -5.22685   3.81364         6
18-1877   -91.11356  -10.58694   5.03723         6
18-1889   -84.64433  -19.30357   7.55521         6
18-1898   -80.70992  -21.95088   8.79231         6
18-1919   -80.61575  -13.96598  11.60977         6
18-1933   -85.24992  -4.28382  10.71048         3
18-1945   -91.55125   1.67709    9.3757        11
18-1955   -97.02841    2.6913   8.47476        11
18-1964   -99.6826  -0.18492   7.66544        11
18-1976   -97.66942   -7.2648   6.21834         6
19-0014    9.59818   8.90789  -15.20706         9
19-0035    8.93436   12.6772  -11.83981         9
19-0056    13.1084  10.36053  -7.38898         9
19-0067   17.24095   1.23823  -2.23244         9
19-0091   25.83386  -21.28354   7.53767         8
19-0120   19.31998  -18.31406    8.7476         8
19-0138    15.5403   -0.7319   4.31839         8
19-0154   13.86435  13.80727   1.10963         9
19-0158   13.02939  16.12621   0.68085         9
19-0165   11.64334  18.29972   0.27119         9
19-0187   10.41891   9.17358   3.80022         9
19-0200   13.14305  -1.73653    9.3459         8
19-0210   15.77362  -7.06372  13.40665         8
19-0244   15.24648   4.25043  14.30899         9
19-0251   14.04648    7.4726  12.31966         9
19-0273   14.42744   7.06857  10.20564         9
19-0297   16.89612   4.73098   9.85645         9
19-0307   16.56461   8.13341   7.51527         9
19-0317   14.77171  12.84604   4.87724         9
19-0327   11.82663  17.25522   3.01984         9
19-0352    6.19655  22.22801   1.22517         9
19-0371    5.45522  26.74329   0.18057         9
19-0382    5.15353  30.91552  -1.24298         9
19-0390    5.33318  33.41881  -2.19022         9
19-0401    5.79579  35.30365  -2.67435         9
19-0413    5.87128  36.13273  -1.76048         9
19-0423    5.70036  34.41821    0.2009         9
19-0433    6.35121   30.0907   2.44553         9
19-0446    9.31335  23.03056   4.86694         9
19-0455    12.0728  18.01866   7.06496         9
19-0465   15.46315  12.84224   9.93803         9
19-0477   20.29218   8.93391  13.35762         9
19-0500   25.78871  14.82326  16.40048         9
19-0501   25.72342   15.4879  16.39322         9
19-0509   24.60776  21.18833   15.8476         9
19-0519   22.66254  26.21914  14.59544         9
19-0530   21.54909  26.53888  14.71654         9
19-0539   22.06546  22.45762  16.54773         9
19-0563   27.63387   8.28762  21.09285         5
19-0573    29.6523   7.53519  21.79027         5
19-0584   30.88855  10.10364  21.97809         5
19-0593   31.70976  13.94526  21.87909         5
19-0602   32.86427  17.39583  21.53595         5
19-0610   34.24332  18.48765  21.36827         5
19-0618   35.43642  17.37808  21.58525         5
19-0627   35.42766  13.21121  21.90604         5
19-0634   34.61134   8.97407  21.69809         5
19-0648   31.13583   1.56858  18.39832         5
19-0654   29.41039   -0.4941   16.1264         5
19-0666   25.57594    0.8248   9.44147         5
19-0674   22.38702   6.77388   3.63408         9
19-0689   18.16936  20.30747   -5.0276         9
19-0690   18.10771  21.01368  -5.43712         9
19-0696   18.31244  24.77111  -7.53218         9
19-0709   21.08624  28.73069  -9.38771         9
19-0718   24.39055  28.07795  -8.37863         9
19-0729   29.05917  24.44128  -5.41843         9
19-0739    33.5706    19.726  -2.95224         9
19-0752   37.42024  13.23544  -0.80299         5
19-0761   38.86011    8.0563   0.40668         5
19-0773   41.41687  -1.69663    3.0677         5
19-0781   43.01819  -8.36322   5.33223         5
19-0791   44.85899  -15.23816   9.04158         5
19-0824   49.28596  -4.34409   8.81053         5
19-0835   50.33437    3.0365   4.68956         5
19-0844   50.55769   6.61265   1.89667         5
19-0865   49.35416   1.64948  -0.22649         5
19-0887   54.69874  -11.20017   1.58438         2
19-0900   59.30169  -11.59762    1.1219         2
19-0907   61.24513  -9.73826   0.65024         2
19-0929   66.16264  -6.37093   1.40826         2
19-0943   66.76846  -9.45634   3.50732         2
19-0952   67.13443  -11.99272   4.05957         2
19-0953   67.25135  -12.27833   4.03699         2
19-0961   68.56188  -14.72825   3.54494         2
19-0973   70.11298  -17.02658    1.7831         2
19-0986   67.81321  -13.0785  -2.29826         2
19-0998   66.34048   -6.0171  -6.91441         2
19-1007   67.91917  -3.78712  -8.86833         2
19-1018   71.87985  -4.82146   -8.6111         2
19-1026    74.5309  -7.39802  -6.19896         2
19-1036   77.95655  -11.82932  -2.02008         2
19-1047   83.40045  -18.90749   2.64436         4
19-1055    87.6142  -24.07077   5.46065         4
19-1065   92.39188  -27.67962   7.02925         4
19-1083   100.74548  -28.27214   6.23143         4
19-1088   102.71548  -28.11409   5.38222         4
19-1110   100.28019  -25.79685   0.22629         4
19-1120   96.04153  -21.31199  -2.10109         4
19-1127   94.49426  -17.54229  -3.70952         4
19-1143   92.14671  -7.89914  -8.08626         4
19-1153   89.73919  -0.84008  -11.39754         0
19-1164   84.94111     7.236  -15.30345         0
19-1173    80.0886  12.89303  -18.05922         0
19-1185   75.58548  16.58114   -20.509         0
19-1195   74.96619  13.03238  -20.20946         0
19-1204   76.70182    6.8205  -18.31493         2
19-1217   82.29801  -1.82837  -14.85451         2
19-1226   86.41871  -6.80572  -12.47249         4
19-1239    89.4416  -10.79077  -8.11816         4
19-1249   90.65308  -12.61048  -4.24507         4
19-1259   91.91926  -13.99957  -0.31395         4
19-1270   95.12324  -15.18058   4.19955         4
19-1279   98.26983  -16.4754   7.23027         4
19-1292   100.88919  -17.78384   9.28477         4
19-1323   92.16225  -17.20766  10.62115         4
19-1333   90.12101  -16.26235  10.21564         4
19-1343   91.01077  -15.9492  10.60356         4
19-1354    97.2894  -17.44646  13.02661         4
19-1362   103.18694  -18.61086  15.54315         4
19-1377   109.84628  -19.29474  19.79019         4
19-1378   110.03788  -19.29258  19.99478         4
19-1399   107.87228  -16.78513  19.74541         4
19-1408   103.99168  -13.23004  15.72446         4
19-1418   100.59322  -8.92818  10.12538         4
19-1428   99.58199  -5.51873   4.66563         4
19-1438   101.77319  -5.45301   0.55701         4
19-1446   105.36189   -7.4193  -1.50626         4
19-1459   107.64934  -7.39193  -3.39769         4
19-1471   102.27405  -0.27658   -5.0905         0
19-1482   97.09622   7.39201  -7.85515         0
19-1493   94.98588  11.57894  -11.07776         0
19-1501   95.11974  13.05786  -13.63281         0
19-1513   95.57568  13.75647  -17.74785         0
19-1521   94.87799  13.77051  -20.09726         0
19-1538   92.67189  11.03065  -23.93883         0
19-1546    92.5848   8.03376  -24.11002         0
19-1555   93.41035   5.78923  -22.78133         0
19-1566   95.84277   6.35541  -20.46489         0
19-1575   98.13971   8.32774  -18.91245         0
19-1585   101.47768  10.29394   -17.127         0
